COSMIC_GENE_ID	GENE_SYMBOL	GENE_ACCESSION	ENTREZ_ID	HGNC_ID	IN_CANCER_CENSUS	IS_EXPERT_CURATED
COSG67369	MRPS2	ENSG00000122140.10	51116	14495	n	n
COSG67375	AC105020.4	ENSG00000260892.1			n	n
COSG67384	PRSS36	ENSG00000178226.10	146547	26906	n	n
COSG68537	CMSS1	ENSG00000184220.11	84319	28666	n	n
COSG68538	AC087239.1	ENSG00000278743.1			n	n
COSG68539	GTF3C2	ENSG00000115207.13	2976	4665	n	n
COSG68546	RF00393	ENSG00000212586.1			n	n
COSG68550	SLC25A33	ENSG00000171612.6	84275	29681	n	n
COSG68551	RNU6-1248P	ENSG00000212398.1		48211	n	n
COSG68568	ZNF384	ENSG00000126746.17	171017	11955	y	n
COSG68573	MLLT1	ENSG00000130382.8	4298	7134	y	n
COSG68576	DICER1-AS1	ENSG00000235706.7		43017	n	n
COSG68577	AL132639.2	ENSG00000258940.2			n	n
COSG69737	RN7SL285P	ENSG00000243313.2		46301	n	n
COSG69745	AC092442.1	ENSG00000284684.1			n	n
COSG69766	SCARA3	ENSG00000168077.13	51435	19000	n	n
COSG69776	AC018648.1	ENSG00000272905.1			n	n
COSG70942	RPL10A	ENSG00000198755.10	4736	10299	n	n
COSG70958	LINC00430	ENSG00000233528.4		42765	n	n
COSG82711	AC099329.1	ENSG00000235288.3			n	n
COSG82731	AP000550.1	ENSG00000197210.7			n	n
COSG82745	FBXO41	ENSG00000163013.11	150726	29409	n	n
COSG82750	AL022068.1	ENSG00000228412.7			n	n
COSG82752	ADGRB2	ENSG00000121753.12	576	944	n	n
COSG83792	CSNK1A1P3	ENSG00000250162.1		38669	n	n
COSG83819	AKR1B1P3	ENSG00000213785.3		422	n	n
COSG83828	NRSN2	ENSG00000125841.12	80023	16229	n	n
COSG83833	SLC2A11	ENSG00000133460.19	66035	14239	n	n
COSG85116	ZNF462	ENSG00000148143.12	58499	21684	n	n
COSG85160	RHEB	ENSG00000106615.9	6009	10011	n	n
COSG85171	PHOX2B	ENSG00000109132.6	8929	9143	y	y
COSG81601	RN7SKP171	ENSG00000201287.1		45895	n	n
COSG81619	AC002383.1	ENSG00000227863.2			n	n
COSG81626	AC104118.1	ENSG00000271862.1			n	n
COSG81640	CTTNBP2	ENSG00000077063.10	83992	15679	n	n
COSG81662	PPP3CB	ENSG00000107758.15	5532	9315	n	n
COSG83856	MIR4666B	ENSG00000264090.1		43486	n	n
COSG83863	AC096773.1	ENSG00000250945.1			n	n
COSG83880	TMEM108	ENSG00000144868.13	66000	28451	n	n
COSG83898	AC087164.1	ENSG00000266677.1			n	n
COSG83904	AC243562.1	ENSG00000259570.1			n	n
COSG84002	IQCF6	ENSG00000214686.5	440956	35158	n	n
COSG84049	AC012146.4	ENSG00000262855.1			n	n
COSG85189	AC012005.1	ENSG00000279274.2			n	n
COSG85225	AC080013.2	ENSG00000243675.1			n	n
COSG85227	DEF6	ENSG00000023892.10	50619	2760	n	n
COSG85242	AL590556.1	ENSG00000232037.3			n	n
COSG81687	AC027559.1	ENSG00000259658.5	100128108		n	n
COSG81726	AL606807.1	ENSG00000237372.2			n	n
COSG83976	KDM4A	ENSG00000066135.12	9682	22978	n	n
COSG83986	OR55B1P	ENSG00000231548.2		15241	n	n
COSG84112	TIAM2	ENSG00000146426.18	26230	11806	n	n
COSG84113	AC107015.1	ENSG00000241815.1			n	n
COSG84121	CDK5P1	ENSG00000235165.2		21261	n	n
COSG84125	AC104063.1	ENSG00000248749.1			n	n
COSG80614	ADAMTS2	ENSG00000087116.14	9509	218	n	n
COSG80615	AC104770.1	ENSG00000262231.1			n	n
COSG80628	NOL4L	ENSG00000197183.14	140688	16106	n	n
COSG80638	DMTF1	ENSG00000135164.18	9988	14603	n	n
COSG80641	RF00342	ENSG00000201410.1			n	n
COSG80645	SLCO6A1	ENSG00000205359.9	133482	23613	n	n
COSG80663	STMP1	ENSG00000243317.7	647087	41909	n	n
COSG81743	OR11J2P	ENSG00000258855.1		15370	n	n
COSG81749	AC079953.1	ENSG00000241744.1			n	n
COSG81770	RNU6-1127P	ENSG00000207310.1		48090	n	n
COSG81775	UCA1	ENSG00000214049.7		37126	n	n
COSG81786	NOMO1	ENSG00000103512.14	23420	30060	n	n
COSG81795	FBXO24	ENSG00000106336.12	26261	13595	n	n
COSG81800	KLHL20	ENSG00000076321.10	27252	25056	n	n
COSG81816	AC243654.1	ENSG00000273965.1			n	n
COSG82806	FAXC	ENSG00000146267.11	84553	20742	n	n
COSG82837	AL049871.1	ENSG00000258943.1			n	n
COSG82847	TMX2-CTNND1	ENSG00000254462.1		41992	n	n
COSG84159	RF00432	ENSG00000206898.1			n	n
COSG84209	AC013509.1	ENSG00000253681.1			n	n
COSG84211	RN7SL646P	ENSG00000242341.3		46662	n	n
COSG80682	AP005121.1	ENSG00000263618.5			n	n
COSG80720	MIR3692	ENSG00000266617.1		38885	n	n
COSG80725	AC002524.1	ENSG00000233247.3			n	n
COSG80734	HIST1H2AJ	ENSG00000276368.1	8331	4727	n	n
COSG80752	CXCR3	ENSG00000186810.7	2833	4540	n	n
COSG81837	MTCO1P35	ENSG00000250630.1		52100	n	n
COSG81843	MIR4713HG	ENSG00000259240.1		53124	n	n
COSG81846	AC239367.3	ENSG00000237926.1			n	n
COSG81858	AC008539.1	ENSG00000248701.1			n	n
COSG81866	GTF3C6	ENSG00000155115.6	112495	20872	n	n
COSG81867	LINC00279	ENSG00000232348.2		38724	n	n
COSG82862	CLYBL-AS2	ENSG00000227659.1		39894	n	n
COSG82869	IFT52	ENSG00000101052.12	51098	15901	n	n
COSG82912	LINC02120	ENSG00000248279.5		27971	n	n
COSG82925	HSPE1P12	ENSG00000235930.3		49331	n	n
COSG84227	AL445471.1	ENSG00000229162.1			n	n
COSG84243	AMMECR1-IT1	ENSG00000224142.1		41306	n	n
COSG84250	STK33P1	ENSG00000227412.1		26871	n	n
COSG84279	PDILT	ENSG00000169340.9	204474	27338	n	n
COSG80774	PCNPP4	ENSG00000237089.2		41976	n	n
COSG80787	DCAF15	ENSG00000132017.10	90379	25095	n	n
COSG80788	RASL11B	ENSG00000128045.6	65997	23804	n	n
COSG80813	RN7SL480P	ENSG00000266187.2		46496	n	n
COSG81895	LINC00457	ENSG00000225179.1		42805	n	n
COSG81919	AC021087.1	ENSG00000248925.1			n	n
COSG81941	BIN2P1	ENSG00000234568.3		43660	n	n
COSG81959	ZDHHC11	ENSG00000188818.12	79844	19158	n	n
COSG81960	FP325313.1	ENSG00000284209.1			n	n
COSG82936	POTEH-AS1	ENSG00000236666.1		40058	n	n
COSG82980	CHI3L1	ENSG00000133048.12	1116	1932	n	n
COSG84309	UFL1	ENSG00000014123.9	23376	23039	n	n
COSG84342	OR2A1	ENSG00000221970.2	346528	8229	n	n
COSG84346	HIF1A	ENSG00000100644.16	3091	4910	y	y
COSG84351	AC074135.1	ENSG00000267886.1			n	n
COSG84363	DISC1	ENSG00000162946.22	27185	2888	n	n
COSG80854	ST13P11	ENSG00000213368.3		38746	n	n
COSG80890	AC122108.1	ENSG00000259187.1			n	n
COSG81989	HINFP	ENSG00000172273.12	25988	17850	n	n
COSG82014	UNC93B2	ENSG00000155070.8		13482	n	n
COSG83067	PRR34-AS1	ENSG00000241990.5		50499	n	n
COSG83068	AC010531.7	ENSG00000270082.1			n	n
COSG84380	RN7SL356P	ENSG00000266553.2		46372	n	n
COSG84399	LDLRAD2	ENSG00000187942.11	401944	32071	n	n
COSG84423	AC091820.1	ENSG00000254297.1			n	n
COSG84429	SLC25A24P1	ENSG00000241361.8		48933	n	n
COSG80910	OR4S2	ENSG00000174982.3	219431	15183	n	n
COSG80928	AC105029.1	ENSG00000253654.2			n	n
COSG80932	AL627443.1	ENSG00000231297.3			n	n
COSG80963	PCDHA9	ENSG00000204961.6	9752	8675	n	n
COSG80970	RAB2B	ENSG00000129472.13	84932	20246	n	n
COSG82041	SH2B2	ENSG00000160999.10	10603	17381	n	n
COSG82080	LINC02509	ENSG00000250263.1		53498	n	n
COSG82087	SCAND2P	ENSG00000176700.19		10567	n	n
COSG83087	RF00026	ENSG00000283575.1			n	n
COSG83095	AC092902.2	ENSG00000241288.7			n	n
COSG83105	OR51A4	ENSG00000205497.4	401666	14795	n	n
COSG83113	RNU6-730P	ENSG00000206681.1		47693	n	n
COSG83120	PGBD4P1	ENSG00000244273.1		44066	n	n
COSG83126	AC005229.3	ENSG00000270200.1			n	n
COSG83146	CLEC16A	ENSG00000038532.15	23274	29013	n	n
COSG83153	HIST1H2BC	ENSG00000180596.7	8347	4757	n	n
COSG83154	GPR151	ENSG00000173250.2	134391	23624	n	n
COSG84450	LINC02527	ENSG00000227012.2		53553	n	n
COSG84480	AC012087.1	ENSG00000272554.1			n	n
COSG84489	C3orf56	ENSG00000214324.5	285311	32481	n	n
COSG84493	IGKV2D-30	ENSG00000239571.1		5801	n	n
COSG81013	RF00091	ENSG00000201980.1			n	n
COSG81034	RF01225	ENSG00000239008.1			n	n
COSG82120	AC022017.1	ENSG00000273360.1			n	n
COSG82121	BEX5	ENSG00000184515.10	340542	27990	n	n
COSG82157	AP001043.1	ENSG00000205622.9			n	n
COSG82172	AC005789.1	ENSG00000267090.1			n	n
COSG82174	LAMTOR3	ENSG00000109270.12	8649	15606	n	n
COSG83185	AP001362.1	ENSG00000279093.1			n	n
COSG83200	RNU6-525P	ENSG00000200555.1		47488	n	n
COSG83203	RN7SKP257	ENSG00000201395.1		45981	n	n
COSG83212	AL450442.1	ENSG00000258850.1			n	n
COSG83229	AL357497.1	ENSG00000235051.3			n	n
COSG84517	MIR5001	ENSG00000284407.1		43462	n	n
COSG84537	AP002478.1	ENSG00000266401.1			n	n
COSG84544	LINC00112	ENSG00000232401.1		1263	n	n
COSG84547	RF00156	ENSG00000278010.1			n	n
COSG84551	LINC02088	ENSG00000227685.1		52939	n	n
COSG84577	FRRS1	ENSG00000156869.13	391059	27622	n	n
COSG81061	AC008687.4	ENSG00000268655.2			n	n
COSG81067	AC104365.2	ENSG00000267501.1			n	n
COSG81120	AC244517.2	ENSG00000272154.4			n	n
COSG81124	AES	ENSG00000104964.14	166	307	n	n
COSG82204	PLCE1P1	ENSG00000276940.1		51906	n	n
COSG82221	SEC1P	ENSG00000232871.8		44149	n	n
COSG82227	LCK	ENSG00000182866.16	3932	6524	y	n
COSG82229	TEFM	ENSG00000172171.10	79736	26223	n	n
COSG82231	MIR5092	ENSG00000264986.1		43467	n	n
COSG82244	AC023141.9	ENSG00000236907.1			n	n
COSG83245	RAB9AP3	ENSG00000223655.1		38107	n	n
COSG83272	RNU1-148P	ENSG00000207201.1		48490	n	n
COSG83303	AL731661.2	ENSG00000234986.1			n	n
COSG83306	ITLN1	ENSG00000179914.4	55600	18259	n	n
COSG84587	JAK3	ENSG00000105639.18	3718	6193	y	y
COSG84633	RNU6-258P	ENSG00000212186.1		47221	n	n
COSG84640	AC005084.1	ENSG00000271330.1			n	n
COSG84658	LDHAL6CP	ENSG00000250517.2		39423	n	n
COSG81141	AC133555.3	ENSG00000258150.5			n	n
COSG81142	RF02209	ENSG00000273908.1			n	n
COSG81157	AL353719.1	ENSG00000260475.1			n	n
COSG81186	RNA5SP445	ENSG00000251698.1		43345	n	n
COSG81192	RF00019	ENSG00000207488.1			n	n
COSG81194	EIF4BP8	ENSG00000243918.1		37941	n	n
COSG82277	BGLT3	ENSG00000260629.2		49033	n	n
COSG82296	CSRP3	ENSG00000129170.8	8048	2472	n	n
COSG82332	AC092628.2	ENSG00000274637.1			n	n
COSG83315	RF00537	ENSG00000283675.1			n	n
COSG83316	MTND1P36	ENSG00000253245.2		42086	n	n
COSG83317	ANO9	ENSG00000185101.12	338440	20679	n	n
COSG83334	KRTAP9-6	ENSG00000212659.1	100507608	18914	n	n
COSG83338	AL157834.3	ENSG00000274691.1			n	n
COSG83352	CARNS1	ENSG00000172508.10	57571	29268	n	n
COSG83357	AC012435.1	ENSG00000260103.2			n	n
COSG83376	RF00150	ENSG00000201209.1			n	n
COSG83388	EIF4A1P12	ENSG00000257662.1		37933	n	n
COSG84666	OR2P1P	ENSG00000236909.1		8272	n	n
COSG84690	MED28P2	ENSG00000240511.1		45079	n	n
COSG84712	TPRX1	ENSG00000178928.8	284355	32174	n	n
COSG84716	SOX5-AS1	ENSG00000256120.1		53311	n	n
COSG84722	AC026877.1	ENSG00000240809.1			n	n
COSG81210	UBE2V1P14	ENSG00000228134.1		52412	n	n
COSG81215	AL031056.1	ENSG00000228408.6			n	n
COSG81228	AC241585.2	ENSG00000272419.6			n	n
COSG81249	AC108866.1	ENSG00000250938.5			n	n
COSG81250	RNU4-65P	ENSG00000222405.1		47001	n	n
COSG81266	SCN3A	ENSG00000153253.16	6328	10590	n	n
COSG81279	AL139393.1	ENSG00000231863.1			n	n
COSG82343	PKDCC	ENSG00000162878.12	91461	25123	n	n
COSG82346	AL080284.1	ENSG00000224605.1			n	n
COSG82349	AC113361.1	ENSG00000272255.1			n	n
COSG82361	LINC00511	ENSG00000227036.6		43564	n	n
COSG82363	EFCC1	ENSG00000114654.7	79825	25692	n	n
COSG82369	AB015752.1	ENSG00000254180.1			n	n
COSG82379	RN7SL516P	ENSG00000242699.3		46532	n	n
COSG82391	MELTF	ENSG00000163975.11	4241	7037	n	n
COSG82392	CABLES2	ENSG00000149679.11	81928	16143	n	n
COSG83395	KERA	ENSG00000139330.5	11081	6309	n	n
COSG83414	ERBB3	ENSG00000065361.15	2065	3431	y	y
COSG83440	SCTR	ENSG00000080293.9	6344	10608	n	n
COSG83456	RF01699	ENSG00000283367.1			n	n
COSG83463	AL354824.1	ENSG00000230506.1			n	n
COSG84759	TWF2	ENSG00000247596.8	11344	9621	n	n
COSG84764	AC006511.4	ENSG00000282080.1			n	n
COSG84770	MIR139	ENSG00000272036.1		31526	n	n
COSG84775	SHCBP1L	ENSG00000157060.15	81626	16788	n	n
COSG84797	AC080079.1	ENSG00000250725.2			n	n
COSG84809	AL133153.1	ENSG00000258446.1			n	n
COSG81301	AC005550.1	ENSG00000225974.1			n	n
COSG81346	AC026412.3	ENSG00000271119.1			n	n
COSG81348	NT5C1B	ENSG00000185013.16	93034	17818	n	n
COSG82417	AC009097.4	ENSG00000261513.1			n	n
COSG82449	RF00017	ENSG00000277677.1			n	n
COSG82467	AC023310.4	ENSG00000278626.1			n	n
COSG82482	TJP3	ENSG00000105289.14	27134	11829	n	n
COSG83495	AC090643.2	ENSG00000279411.1			n	n
COSG83522	AL354993.2	ENSG00000259723.1			n	n
COSG83525	AL392023.1	ENSG00000258649.1			n	n
COSG83527	ADCY2	ENSG00000078295.16	108	233	n	n
COSG84867	SULF2	ENSG00000196562.14	55959	20392	n	n
COSG84882	AP003486.1	ENSG00000255455.2			n	n
COSG81416	ZNF77	ENSG00000175691.8	58492	13150	n	n
COSG81422	MIR6880	ENSG00000275967.1		50187	n	n
COSG81423	OR6C2	ENSG00000179695.2	341416	15436	n	n
COSG81436	MTCO2P8	ENSG00000234234.1		52024	n	n
COSG82490	AC110775.1	ENSG00000249200.1			n	n
COSG82510	PARVA	ENSG00000197702.11	55742	14652	n	n
COSG82559	DRG1	ENSG00000185721.12	4733	3029	n	n
COSG83560	MIR6770-1	ENSG00000278265.1		50223	n	n
COSG84907	TTC31	ENSG00000115282.19	64427	25759	n	n
COSG84910	RN7SL482P	ENSG00000241587.3		46498	n	n
COSG84930	SNORD97	ENSG00000238622.1		32760	n	n
COSG81469	KRTAP5-14P	ENSG00000249387.1		23608	n	n
COSG81506	EIF4A1P8	ENSG00000213484.2		37927	n	n
COSG81507	AC124067.1	ENSG00000253388.1			n	n
COSG82572	GSTM3P2	ENSG00000226878.2		38006	n	n
COSG82585	JPT1	ENSG00000189159.15	51155	14569	n	n
COSG82588	OR11I1P	ENSG00000232791.4		14997	n	n
COSG82591	NANOGNB	ENSG00000205857.2	360030	24958	n	n
COSG82598	HNRNPA1P47	ENSG00000236695.1		48777	n	n
COSG82604	COTL1P2	ENSG00000235323.2		24322	n	n
COSG82613	ERVH-1	ENSG00000251292.1		39053	n	n
COSG82618	RNU6-504P	ENSG00000252377.1		47467	n	n
COSG82633	RF00017	ENSG00000283438.1			n	n
COSG83642	BTG4P1	ENSG00000248156.2		51544	n	n
COSG83666	AC010285.1	ENSG00000249412.1			n	n
COSG84976	AC022173.1	ENSG00000237243.1	100130880		n	n
COSG84989	TPM3P7	ENSG00000187536.4		39170	n	n
COSG85003	ATP5F1B	ENSG00000110955.8	506	830	n	n
COSG85013	AP001189.5	ENSG00000255363.2			n	n
COSG85015	CELA2B	ENSG00000215704.9	51032	29995	n	n
COSG85016	AMD1P1	ENSG00000228339.1		44898	n	n
COSG85017	NPVF	ENSG00000105954.2	64111	13782	n	n
COSG85020	MTCYBP12	ENSG00000226313.1		51963	n	n
COSG85032	LUCAT1	ENSG00000248323.5		48498	n	n
COSG81527	RF00019	ENSG00000201938.1			n	n
COSG81534	ATG10	ENSG00000152348.15	83734	20315	n	n
COSG81544	RF00019	ENSG00000200847.1			n	n
COSG81545	NSG2	ENSG00000170091.10	51617	24955	n	n
COSG81548	AC021078.1	ENSG00000230551.4			n	n
COSG81588	DERA	ENSG00000023697.12	51071	24269	n	n
COSG82706	GGTLC3	ENSG00000274252.1	728226	33426	n	n
COSG83693	RPS2P25	ENSG00000241965.2		36410	n	n
COSG83707	AC068389.4	ENSG00000255321.1			n	n
COSG83717	LRRC25	ENSG00000175489.9	126364	29806	n	n
COSG83728	RFC3	ENSG00000133119.12	5983	9971	n	n
COSG85052	AL589826.2	ENSG00000283010.1			n	n
COSG85073	LRRC75A	ENSG00000181350.11	388341	32403	n	n
COSG85097	PABPC1P9	ENSG00000229658.1		37991	n	n
COSG85102	AL356968.1	ENSG00000232514.1			n	n
COSG80467	AC026333.1	ENSG00000255972.1			n	n
COSG80472	KCNJ5	ENSG00000120457.11	3762	6266	y	y
COSG80477	MIR4539	ENSG00000265612.1		41546	n	n
COSG80481	RNY3P15	ENSG00000252106.2		50890	n	n
COSG76888	SP4	ENSG00000105866.13	6671	11209	n	n
COSG78062	AC139769.3	ENSG00000277493.1			n	n
COSG78063	PWWP2AP1	ENSG00000226683.2		39709	n	n
COSG78087	FAM99A	ENSG00000205866.3		32368	n	n
COSG78108	RNU6-881P	ENSG00000252622.1		47844	n	n
COSG78109	AC015818.7	ENSG00000266042.1			n	n
COSG78111	RF00322	ENSG00000252291.1			n	n
COSG78121	LINC01726	ENSG00000280350.1		52514	n	n
COSG79262	RNU6-1126P	ENSG00000206729.1		48089	n	n
COSG79275	PLEKHA1	ENSG00000107679.14	59338	14335	n	n
COSG79279	FOXD4L3	ENSG00000187559.5	286380	18523	n	n
COSG80542	RNU6-402P	ENSG00000222610.1		47365	n	n
COSG80544	GPS2	ENSG00000132522.15	2874	4550	n	n
COSG80584	MIR6715A	ENSG00000276857.1		49996	n	n
COSG80587	LINC01300	ENSG00000253595.5		50460	n	n
COSG80595	AP003115.1	ENSG00000260640.1			n	n
COSG80596	AP000526.1	ENSG00000271127.1			n	n
COSG76958	CAMK1D	ENSG00000183049.12	57118	19341	n	n
COSG76963	MIR3159	ENSG00000264603.1		38181	n	n
COSG76979	UBA7	ENSG00000182179.12	7318	12471	n	n
COSG76982	AL117379.1	ENSG00000273759.1			n	n
COSG76999	VSIG4	ENSG00000155659.14	11326	17032	n	n
COSG78136	PROCA1	ENSG00000167525.13	147011	28600	n	n
COSG78141	HMGB1P23	ENSG00000253770.1		39114	n	n
COSG78170	PSMD10P2	ENSG00000226652.3		30151	n	n
COSG78177	TRIM39	ENSG00000204599.14	56658	10065	n	n
COSG78192	AC011474.3	ENSG00000267574.1			n	n
COSG79358	AC010883.1	ENSG00000234936.1			n	n
COSG79386	H3F3BP1	ENSG00000236534.1		42030	n	n
COSG75824	AL121977.1	ENSG00000220537.1			n	n
COSG75825	AC135803.1	ENSG00000272864.1			n	n
COSG75833	LINC01484	ENSG00000253686.1		51136	n	n
COSG75843	AC020978.3	ENSG00000260891.1			n	n
COSG75845	AC004943.3	ENSG00000279206.1			n	n
COSG75855	PGBD4P6	ENSG00000226064.1		44071	n	n
COSG75875	AL356583.3	ENSG00000230813.1			n	n
COSG75878	SLC2A1-AS1	ENSG00000227533.5		44187	n	n
COSG77025	SNORD1B	ENSG00000199961.1		32676	n	n
COSG77031	AL049869.1	ENSG00000259010.1			n	n
COSG77058	RF01881	ENSG00000277577.1			n	n
COSG77067	SCRN3	ENSG00000144306.14	79634	30382	n	n
COSG77074	AL121830.1	ENSG00000232675.7			n	n
COSG78249	BSPRY	ENSG00000119411.10	54836	18232	n	n
COSG78262	AL049651.2	ENSG00000234646.6			n	n
COSG79408	AL160290.2	ENSG00000230131.5			n	n
COSG79420	LINC00273	ENSG00000256642.1		38595	n	n
COSG79448	IFNG-AS1	ENSG00000255733.5		43910	n	n
COSG79451	AC007495.1	ENSG00000246379.6			n	n
COSG79457	AC078850.2	ENSG00000248802.1			n	n
COSG79462	ATG5	ENSG00000057663.15	9474	589	n	n
COSG79477	RF00017	ENSG00000277740.1			n	n
COSG75888	RNU6-588P	ENSG00000222213.1		47551	n	n
COSG75903	RF00019	ENSG00000199245.1			n	n
COSG75935	AP000561.1	ENSG00000226043.1			n	n
COSG75946	AC012309.2	ENSG00000267437.1			n	n
COSG77088	UBDP1	ENSG00000225797.2		18796	n	n
COSG77090	IGHVIII-38-1	ENSG00000253989.2		5699	n	n
COSG77096	AC083801.1	ENSG00000243378.1			n	n
COSG77099	AL158053.1	ENSG00000237873.1			n	n
COSG77118	DNAH2	ENSG00000183914.14	146754	2948	n	n
COSG77154	MIR548O	ENSG00000221510.1		35333	n	n
COSG78304	AC027796.2	ENSG00000262248.1			n	n
COSG78314	RNVU1-3	ENSG00000201183.1		48311	n	n
COSG78318	KBTBD11	ENSG00000176595.3	9920	29104	n	n
COSG78320	CLEC1B	ENSG00000165682.14	51266	24356	n	n
COSG78331	AC023946.1	ENSG00000255351.1			n	n
COSG78351	CTSW	ENSG00000172543.7	1521	2546	n	n
COSG79526	AC011095.1	ENSG00000263547.1			n	n
COSG79528	TRIM67	ENSG00000119283.15	440730	31859	n	n
COSG79535	AVEN	ENSG00000169857.7	57099	13509	n	n
COSG79546	SNORA38B	ENSG00000200394.1		33617	n	n
COSG75983	RPL26P3	ENSG00000240179.1		19776	n	n
COSG75998	ANKRD53	ENSG00000144031.11	79998	25691	n	n
COSG75999	AC025031.4	ENSG00000275481.1			n	n
COSG76034	AL049840.1	ENSG00000246451.2			n	n
COSG76035	AL713866.1	ENSG00000261642.1			n	n
COSG77157	AC018755.2	ENSG00000268500.5			n	n
COSG77158	AC113340.1	ENSG00000232174.3			n	n
COSG77164	AC104117.1	ENSG00000213328.3			n	n
COSG77171	HSPA8P5	ENSG00000256356.1		44920	n	n
COSG77181	CEP57L1	ENSG00000183137.14	285753	21561	n	n
COSG77183	RF00019	ENSG00000206711.1			n	n
COSG78357	OR5B10P	ENSG00000255096.2		8320	n	n
COSG78387	ESPNL	ENSG00000144488.14	339768	27937	n	n
COSG78406	SPDL1	ENSG00000040275.16	54908	26010	n	n
COSG79576	AC091492.1	ENSG00000225026.1			n	n
COSG79577	AL512598.1	ENSG00000273107.1			n	n
COSG79583	TUBA3E	ENSG00000152086.8	112714	20765	n	n
COSG79596	LINC02444	ENSG00000258123.1		53376	n	n
COSG76050	IGLV2-33	ENSG00000211656.3		5892	n	n
COSG76065	GPCPD1	ENSG00000125772.12	56261	26957	n	n
COSG76069	SUB1P4	ENSG00000260247.1		43994	n	n
COSG76081	AC132938.5	ENSG00000279744.1			n	n
COSG77239	RPS13P2	ENSG00000228929.1		36364	n	n
COSG77249	AL138921.2	ENSG00000236308.1			n	n
COSG77256	PSPC1P2	ENSG00000244615.1		42643	n	n
COSG77257	CICP6	ENSG00000230304.1		37755	n	n
COSG77284	GPR149	ENSG00000174948.5	344758	23627	n	n
COSG77293	AC021739.3	ENSG00000259416.2			n	n
COSG78437	PPDPF	ENSG00000125534.9	79144	16142	n	n
COSG78460	SRRD	ENSG00000100104.13	402055	33910	n	n
COSG78470	AC140847.3	ENSG00000256986.2			n	n
COSG78478	RNU6-595P	ENSG00000200814.1		47558	n	n
COSG78494	AL020997.3	ENSG00000270031.1			n	n
COSG79675	AL355574.1	ENSG00000238058.1			n	n
COSG79702	AP000619.3	ENSG00000256254.1			n	n
COSG76126	LINC02323	ENSG00000259230.1		53242	n	n
COSG76136	LGALS9B	ENSG00000170298.15	284194	24842	n	n
COSG76138	INTS8	ENSG00000164941.13	55656	26048	n	n
COSG76151	TBC1D3J	ENSG00000274658.1	100510707	51247	n	n
COSG76180	MTND6P3	ENSG00000254132.1		39466	n	n
COSG77347	AC090227.1	ENSG00000266997.2			n	n
COSG77349	AL137159.1	ENSG00000229635.1			n	n
COSG77350	EEF1DP6	ENSG00000229280.1		51456	n	n
COSG77351	ZBED8	ENSG00000221886.3	63920	30804	n	n
COSG77364	NPM1P9	ENSG00000231066.3		7929	n	n
COSG77366	AL357093.1	ENSG00000258699.1			n	n
COSG77374	OR7E106P	ENSG00000258550.1		15365	n	n
COSG77380	AC104116.1	ENSG00000249971.1			n	n
COSG78514	RNA5SP491	ENSG00000199806.1		43391	n	n
COSG78516	C2orf42	ENSG00000115998.7	54980	26056	n	n
COSG78518	ALDH3A2	ENSG00000072210.18	224	403	n	n
COSG78540	LINC00574	ENSG00000231690.2		21598	n	n
COSG78551	KRT83	ENSG00000170523.3	3889	6460	n	n
COSG78554	IGHV3-22	ENSG00000253957.1		5587	n	n
COSG79710	AC003001.2	ENSG00000276391.1			n	n
COSG79717	AL356387.1	ENSG00000229283.1			n	n
COSG79722	LINC02530	ENSG00000234015.1		53556	n	n
COSG79739	ARHGAP8	ENSG00000241484.9	23779	677	n	n
COSG79752	AC018712.1	ENSG00000230104.1			n	n
COSG79753	RN7SL255P	ENSG00000239808.3		46271	n	n
COSG79755	EMBP1	ENSG00000231752.5		38661	n	n
COSG79756	LINC02356	ENSG00000257595.2		53278	n	n
COSG76210	SAP30L	ENSG00000164576.11	79685	25663	n	n
COSG76226	MAGEB6B	ENSG00000232030.3		28824	n	n
COSG76235	AL512361.1	ENSG00000258401.1			n	n
COSG76257	ZNF70	ENSG00000187792.4	7621	13140	n	n
COSG77385	LINC01591	ENSG00000254083.5		27819	n	n
COSG77412	WIPF1	ENSG00000115935.17	7456	12736	n	n
COSG77429	AC091488.1	ENSG00000271320.1			n	n
COSG77438	RF01210	ENSG00000238372.1			n	n
COSG77446	AC016727.1	ENSG00000270820.5			n	n
COSG78580	ART3	ENSG00000156219.16	419	725	n	n
COSG78584	RNU1-146P	ENSG00000200885.1		48488	n	n
COSG78593	AC106858.1	ENSG00000283209.1			n	n
COSG78611	MINDY3	ENSG00000148481.13	80013	23578	n	n
COSG78618	PRKG1	ENSG00000185532.16	5592	9414	n	n
COSG78627	METTL21AP1	ENSG00000229623.1		41921	n	n
COSG78628	EIF3FP1	ENSG00000275945.1		3276	n	n
COSG78630	RF00026	ENSG00000276138.1			n	n
COSG79787	FOXN4	ENSG00000139445.17	121643	21399	n	n
COSG79789	TCEANC	ENSG00000176896.8	170082	28277	n	n
COSG79810	RF00019	ENSG00000199263.1			n	n
COSG79822	GPRC5B	ENSG00000167191.11	51704	13308	n	n
COSG76283	SLC6A1-AS1	ENSG00000232287.2		40546	n	n
COSG76306	AL135999.3	ENSG00000274002.1			n	n
COSG76318	AP000356.1	ENSG00000230947.2			n	n
COSG77478	AC026951.2	ENSG00000277500.1			n	n
COSG77504	AC138512.1	ENSG00000261273.1			n	n
COSG77512	CICP4	ENSG00000232852.1		37753	n	n
COSG77513	ATP5MC1P7	ENSG00000232734.1		39510	n	n
